315,Junior sales manager,Adentta MMC,Bak?,Tam ?tat,0-1 il,"?? haqq?nda m?lumat:T?l?bl?r:Ali t?hsilAz?rbaycan v? ?ngilis dili üzr? s?rb?st bilikl?r.Microsoft Office proqramlar?ndan istifad? bacar???Analitik dü?ünc? t?rziÜnsiyy?t qurma bacar??? Komandada i?l?m? bacar??? v? etibarl?l?q Operativlik, d?qiqlik, m?suliyy?t?? ??raiti:1-5 i? qrafiki, i? vaxt?: 09:00-dan 18:00, 6-ci gün 10:00-15:00-d?k?m?k haqq? fix 700 azn + bonusMüvafiq t?l?bl?r? cavab verdiyiniz t?qdird? CV-nizi info@adentta.az elektron ünvan?na gönd?rm?yiniz v? “subject” (mövzu) hiss?sind? müraci?t etdiyiniz vakansiyan?n ad?n? qeyd etm?yiniz xahi? olunur. ","T?l?bl?r:V?zif? öhd?likl?ri:M?hsullar?n sat???n?n h?yata keçirilm?si üçün analitika v? ekspertiza m?rk?zin? s?n?dl?rin t?qdim edilm?siMü?t?ril?rl? ünsiyy?t yaratmaq v? t?l?batlar?n öyr?nm?kMü?t?ril?rin t?l?batlar?na uy?un olaraq onlar? do?ru istiqam?tl?ndirm?k,kompanya v? m?hsullar haqq?nda do?ru m?lumatland?rmaqSifari?l?rin mü?t?ril?r?  zaman?nda çatd?r?lmas?n? t??kil etm?kSat?? h?d?finin tamamlanmas?nda aktiv ??kild? i?tirak etm?kAvtomobili olanlara amortizasiya x?rcl?ri veril?c?k",700,1/31/2022
314,?n?aat müh?ndisi,Bizim Market,Bak?,Tam ?tat,3 ild?n çox,"?? haqq?nda m?lumat:?m?k funksiyalar?:Layih?l?ndirm? üçün ilkin m?lumatlar? y??maq v? çertyojlar? ç?km?k;Layih?l?rd? t?mir-tikinti i?l?rin? n?zar?t, konstruksiya i?l?rini düzgün t??kil etm?k;Tikintid? istifad? olunacaq tikinti materiallar?n? mü?yy?n etm?k v? z?ruri tikinti materiallar?n? siyah? ??klind? t?chizat ?öb?sin? yönl?ndirm?k;Binan?n havaland?rma, kondisioner, santexnika v? elektrik sisteml?rin? n?zar?t etm?k;Tabeliyind? olan i?çil?rin i?l?rini t??kil etm?k v? onlara n?zar?t etm?k;Texnoloji intizama riay?t etm?k, tikinti norma v? qaydalar?n? yerin? yetirm?k;Forma 2, Forma 3 v? dig?r normativ s?n?dl??m? i?l?rini aparmaq;Görül?n i?l?rin keyfiyy?tl? h?yata keçirilm?sini t?min etm?k;R?hb?rlik t?r?find?n veril?n tap??r?qlar? vaxt?nda yerin? yetirm?k.  ?? ??raiti:6 günlük i? h?ft?si;?m?k haqq? 1500 manat + (namiz?din t?crüb? v? bilikl?rin? uy?un olaraq)Müraci?t et","T?l?bl?r:Namiz?d? olan t?l?bl?r:Ali t?hsil (?n?aat müh?ndisi ixtisas? üzr? olmas? üstünlükdür);Qeyd olunan sah?d? minimum 3 il i? t?crüb?si;Az?rbaycan dilini bilm?k z?ruridir. Rus dilini bilm?k arzuolunand?r;Word, Excel v? Autocad proqramlar?n? istifad?çi s?viyy?sind? bilm?lidir;Sürücülük v?siq?si v? ??xsi avtomobil olmal?d?r.",1500,1/31/2022
313,Biznes Analitik,TIM Group,Bak?,Tam ?tat,0-1 il,"?? haqq?nda m?lumat:T?l?b?siniz? G?l?c?kd? karyeran?z? Proqram T?minatlar?n?n haz?rlanmas? üzr? Biznes Analitik istiqam?tind? qurma?? planla?d?r?rs?n?z? H?y?can dolu mühitd? i?l?m?k v? proyektl?rd? i?tirak etm?k ist?yirsiniz?Mür?kk?b biznes prosesl?rin haz?rlanmas?ndan, s?n?dl??dirilm?sind?n v? idar? edilm?sind?n zövq almaq ist?yirsiniz?Amma hardan ba?lamaq v? n? ed?c?yinizi bilmirsiniz? El? is? diqq?tl? oxuyun.Pe??kar komandam?za qo?ulun v? yarad?c?, dinamik, korporativ m?d?niyy?t üçün f?rqli imkanlardan zövq al?n. ?minik ki,??rtl?rimiz v? rahat i? mühiti Sizin individuall???n?z? nümayi? etdirm?y?, bacar?q v? qabilliyy?tl?rinizi h?yata keçirtm?y?, ?v?zsiz t?crüb? qazanma?a v? komandam?z?n ayr?lmaz bir hiss?si olma??n?za imkan yaradacaq.Siz, real layih?l?rd? tap??r?qlar il? çal??acaq, n?z?ri v? praktik bilikl?r? yiy?l?n?c?ksiniz. ?irk?t t?r?find?n t??kil olunan ekpert t?liml?r sessiyas?na qat?lacaqs?n?z. V?zif? öhd?likl?ri:Yeni layih?l?r üzr? biznes prosesl?rin t?hlili v? ya d?yi?dirilm?si t?klif olunan biznes prosesl?rin t?hlili;Layih? ç?rçiv?sind? istifad?çi t?l?bl?rinin toplanmas? üçün mü?t?ri il? görü? v? analitik intervyular?n h?yata keçirilm?siLayih?l?r üzr? n?z?rd? tutulmu? i?l?rin v? d?yi?iklikl?rin t?tbiqi m?qs?dil? tap??r???n formala?d?r?lmas? v? bu prosesd? i?tirak ed?n strukturlar il? raz?la?d?r?lmas?;Testl??m? i?l?rinin h?yata keçirilm?si v? çat??mazl?qlar a?kar olundu?u t?qdird?, onlar?n aradan qald?r?lmas? m?qs?di il? t?dbirl?rin h?yata keçirilm?si;Görülmü? i?l?r üzr? n?tic?l?rinin sifari?çisi v? t??kilat?n dig?r aidiyyat? struktur bölm?l?ri il? raz?la?d?r?lmas?n?n v? istismara burax?lmas?n?n t??kili;Sistemin proqramla?d?rma m?rh?l?sind? sistemin t?l?bl?ri v? Analiz s?n?dinin t?hlili il? ba?l? proqramç?lara laz?mi informasiya d?st?yinin göst?rilm?siSistemin t?tbiqi m?rh?l?sind? mü?t?riy? sistemin t?qdimat?n?n h?yata keçirilm?si v? laz?mi t?liml?rin verilm?siF?aliyy?t göst?rdiyi dövrd? qar??ya ç?xan dig?r cari v?zif?l?ri y?rin? y?tirm?k;Dövri hesabatlar?n haz?rlanmas??? vaxt?: h?ft?nin 5 günü, saat 09:00-dan 18:00-d?k. Istirah?t günl?ri: ??nb?, bazar?m?k haqq? namiz?din bilik, bacar?q v? praktik i? t?crüb?sin? uy?un olaraq müsahib? zaman? raz?la?d?r?lacaq?? qrafiki: I-V günl?r, 09:00-dan 18:00-d?kAz?rbaycan Respublikas?n?n ?m?k M?c?ll?sin? uy?un s?n?dl??m?Ofis Demirchi Towers-da yerl??irCV-nizi v? portfolionuzu e-mail ünvan?na gönd?rm?yinizi xahi? edirik.Ba?l?qda "" Biznes Analitik"" qeyd olunmayan müraci?tl?r n?z?r? al?nmayacaqd?r.","T?l?bl?r:Vakansiya üzr? t?l?bl?r:?nformasiya Texnologiyalar?, Kompüter Müh?ndisliyi, Biznesin t??kili v? ya bu sah?l?r? yax?n ixtisas üzr? Bakalavr t?hsiliAz?rbaycan v? ingilis dill?rind? s?rb?st ünsiyy?t v? yaz??ma bacar???, rus dili biliyi arzuedil?ndirMS Office proqramlar? üzr? bilikl?r (MS Excel v? MS Visio bacar?qlar?n?n yüks?k s?viyy?d? olmas? arzuedil?ndir)SQL/PL SQL üzr? bilikl?rin olmas? arzuedil?ndirJira, Google Sheets/Docs/Forms, Miro, Figma kimi al?tl?rd?n istifad? ed? bilm? bacar?qlar? arzuedil?ndirAnalitik dü?ünm? v? problemin h?lli istiqam?tind? dü?ünm? qabiliyy?tiKomanda t?rkibind? i?l?m?k bacar???, m?suliyy?tlilikYeni texnologiyalar? öyr?nm? h?v?siVeril?n tap??r??a adaptasiya olma v? s?rb?st ara?d?rma qabiliyy?ti",Müsahib? ?sas?nda,1/31/2022
312,Biznes analitik,Rabit?bank,Bak?,Tam ?tat,0-1 il,"?? haqq?nda m?lumat:“Rabit?bank” ASC R?q?msal m?hsullar?n inki?af? ?öb?sind? Biznes analitik vakansiyas? üzr? i?? q?bul elan edir.Ölk?nin ?n iri banklar?ndan biri olan Rabit?bank ASC Siz? u?urlu karyera qurmaq, ??xsi inki?af?n?za pe??kar komandada nail olmaq imkan? yarad?r. Rabit?bank öyr?nm?y? meyilli olan, pozitiv, i?in? yarad?c? yana?an ??xsl?rin axtar???ndad?r.V?zif? öhd?likl?ri:Mü?t?riyönümlü v? biznes d?y?ri yaradan m?hsullar t?qdim etm?k üçün mü?t?ri ehtiyaclar?n? mü?yy?n etm?k;M?hsulun biznes göst?ricil?rinin monitorinqi v? bununla bank?n h?d?fl?rin? uy?un n?tic?l?r? nail olmaq;R?q?msal m?hsullar üzr? görül?c?k i?l?rin prioritetini mü?yy?n etm?k;M?hsulun vizionunu formala?d?rmaq, t?qdim etm?k v? komanda üzvl?rin? a??lamaq;Biznes t?r?fda?lar il? müt?madi anla?ma, gözl?ntil?rin uy?unla?d?r?lmas? üzr? müzakir?l?r aparmaq, prosesd? multifunksional m?hsul komandas?n?n?n i?ind? qabaqc?l rol oynamaq;Dig?r M?hsul sahibl?ri il? qar??l?ql? ?m?kda?l?q ç?rçiv?sind? m?lumatlarla bölü?m?k v? mümkün d?st?yin verilm?si ??raitind? çal??maq.Hesabatlar?n haz?rlanmas?, test keyslerin haz?rlanmas?SWOT analizl?rin apar?lmas?Göst?ril?n t?l?bl?r? cavab ver?n namiz?dl?r öz CV-l?rini career@rabitabank.com elektron ünvan?na gönd?r? bil?rl?r. Müraci?t etdiyiniz v?zif?nin ad?n? email-in mövzu hiss?sind? “Biznes analitik“ göst?rm?yiniz xahi? olunur. ","T?l?bl?r:V?zif?y? olan t?l?bl?r:Ehtiyaclara uy?un m?hsulun yarad?lmas?na yönümlü t?f?kkür v? m?hsula sahiblik;?nki?af etm?kd? olan r?q?msal tendensiyalar v? onlar?n imkanlar? bar?d? m?lumatl?l?q;Agile v? Dizayn Thinking üzr? bilikl?r;Mü?t?ri v? biznes d?y?rl?rin? uy?un h?ll?rin yarad?lmas?na yönümlülükKomandada i?l?m? bacar???;Probleml?ri h?ll etm? bacar???;Ünsiyy?t bacar?qlar?;Güclü analitik bacar?qlar;Yarad?c? t?f?kkür;Microsoft Office (Excel); SQL, P?, UI/UIX designing bilikl?rin olmas?na üstünlük verilirTexniki tap??r?qlar?n IT v? dig?r ?m?kda?lar il? müzakir? edilm?si, haz?rlanmas?Rus v? ?ngilis dill?rind? yaz??ma v? ünsiyy?t qurma bilikl?ri;Avtomatla?d?r?lm?? prosesl?rd? (Biznes, ?T) i?tirak etm?.",Müsahib? ?sas?nda,1/29/2022
311,Call center operator (Servis m?rk?zi),Mandarin.az,Bak?,Tam ?tat,0-1 il,"?? haqq?nda m?lumat:Mandarin.az “Call center operator (Servis m?rk?zi)” v?zif?si üzr? i?çi q?bulu elan edir. V?zif? öhd?likl?ri:- Servisin çar?? m?rk?zin? mü?t?ril?r t?r?find?n daxil olan bütün z?ngl?ri zamanda v? operativ ??kild? cavabland?rmaq.- Mü?t?ril?rin ?ikay?ti,t?klifi,v? tövsiyy?l?ri dinl?m?k,veril?n suallara düzgün ??kild? cavabland?rmaq v? onlar? konsultasiya etm?k.- Servisin xidm?tl?rl? ba?l? m?lumatlar?n d?qiq ??kild? mü?t?ril?r? ötürm?k.- Daxil olan sifari?l?rin v? müraci?tl?rin qeyd? almaq v? müvafiq ??xsl?r? ötürm?k.?laq?:?? qrafiki: 6 günlük?m?k haqq?: 400-600 AZN v? ?lav? bonuslar n?z?rd? tutulmu?durVakansiyaya müraci?t üçün CV-nizi “Call center operator (Servis m?rk?zi)” mövzusu il? hr@mandarin.az  e-mail ünvan?na gönd?rm?yiniz xahi? olunur.",T?l?bl?r:Namiz?d? qar?? t?l?bl?r:- Orta v? ya Ali t?hsil.- Mü?t?ril?rl? ünsiyy?t t?crüb?si.- M?i??t texnika üzr? bilgiy? malik olmal?.- ?? t?crüb?si (Minimum 1 il).- Rus dili biliyi.- Kompyuterd? i? bacar???- ofis programlar?. (1C is? arzuolunand?r).,,1/29/2022
310,Resep?n,Zeta Group,Bak?,Tam ?tat,1-3 il,"?? haqq?nda m?lumat:?? bar?d? m?lumat:- Fitnes zal?na g?l?n mü?t?ril?ri qar??lamaq,yüks?k s?viyy?d? xidm?t göst?rm?k- Fitness zal??n i? f?aliyy?ti bar?d? mü?t?ril?r? m?lumat verm?k- Fitness zal?na g?l?n yeni mü?t?ril?rin qeydiyyat apar?lmas?- S?n?dl?rin q?bulu, qeydiyyat?,t?yinat üzr? yön?ldirm?k- Daxil olan z?ngl?ri q?bul etm?k,t?yinat? üzr? z?ngl?ri istiqam?tl?ndirm?k- R?hb?rliyin tap??r?qlar? icra etm?k- Klub kartlar?n?n verilm?si, mövsüm biletl?rinin sat???- Mü?t?ril?rin fitness m?rk?zinin xidm?tl?ri v? promosyonlar? haqq?nda m?lumatland?r?lmas?Yuxar?da qeyd olunan t?l?bl?r? uy?un namiz?dl?rd?n mövzu yerinde ""Resep?n"" qeyd ed?r?k CV-l?rini hrm@zeta.az elektron ünvan?na gönd?rm?l?ri xahi? olunur.","T?l?bl?r:Namiz?d? t?l?bl?r:- ?? t?crüb?si: 1 ild?n art?q- Dil bilikl?ri: Az?rbaycan dili,Rus dili s?rb?st v? s?lis dan???q qabiliyy?ti,?ngilis dili bilm?si arzuolunand?r- T?hsil: Ali v? ya orta ixtisas- Ya?: 25-35 ya? aras?- MS office proqramlar? il? ?la s?viyy?d? i?l?m?k qabiliyy?ti olan- Ünsiyy?t qurmaq, s?lis m?d?ni dan???q qabiliyy?ti- Yüks?k m?suliyy?t, diqq?tcil olmaq",Müsahib? ?sas?nda,1/29/2022
309,Qrafik dizayner,Sales Broker,Bak?,Tam ?tat,0-1 il,"?? haqq?nda m?lumat:Öhd?likl?r:T?qdimatlar?n dizayn edilm?siMövzuya uy?un olaraq yüks?k keyfiyy?td? c?lbedici kontentin  haz?rlanmas? v? ya seçilm?si;Layih?l?r üçün ara?d?rmalar?n edilm?si, yeni ideyalar?n haz?rlanmas?, t?klifl?rin verilm?si;AR?M uy?un s?n?dl??m?;6 günlük i? h?ft?si, (1-5 günl?r saat 09:00-17:00 ,??nb? günü 09:00 - 14:00-d?k);?m?k haqq? 500 AZN.+ bonusYaln?z uy?un namiz?dl?r mail ünvan?na Qrafik dizayner ba?l??? alt?nda hr@salesbroker.az mailin? CV gönd?rsin.","T?l?bl?r:T?l?bl?r:Az?rbaycan dili (rus v? ingilis dill?rini bilm?k üstünlükdür);CorelDraw, Adobe Photoshop, Adobe Illustrator – da i?l?m?k bacar???;Microsoft Office v? ?nternet resurslar? il? i?l?m?k bacar???;Komandada i?l?m?k bacar???.Yarad?c? v? analitik dü?ünc? t?rzi;Kreativlik.Bir neç? prioritet m?s?l?l?ri birlikd? irad? etm? bacar?qlar?Probleml?rin h?llind? yarad?c? yana?ma bacar???Çeviklik v? tez öyr?nm?k qabiliyy?ti",Müsahib? ?sas?nda,1/29/2022
308,Stajç? Menecer,McDonald’s Azerbaijan,Bak?,Tam ?tat,0-1 il,"?? haqq?nda m?lumat:V?zif? öhd?likl?ri:Texniki t?hlük?sizlik qaydalar?na riay?t etm?k.“McDonald’s”?n mü?t?ril?r? xidm?t siyas?tin? riay?t etm?k.Mü?t?ril?rin ?ikay?tl?rini ?irk?tin siyas?tin? müvafiq olaraq ara?d?rmaq.Restoran?n h?r bir sah?sinin v? bütünlükd? növb?nin idar? edilm?si üzr? v?zif?l?ri.Öz növb?l?rind? mü?t?ril?r üçün restoranda göz?l ab-havan? (dostcas?na, mehriban, qonaqp?rv?r ?m?kda?lar, t?miz otaqlar, t?hlük?siz ??rait) t?min etm?k.Restoran?n t?hlük?sizlik siyas?tin? riay?t etm?k.“McDonald’s”?n hey?t? dair siyas?tin? riay?t etm?k. Siyas?td?ki d?yi?iklikl?rl? vaxt?nda tan?? olmaq v? onlar? i? zaman? istifad? etm?k.Növb?d? t?lim prosedurlar?na n?zar?t etm?k.?irk?t standartlar? v? siyas?tind?ki bütün d?yi?iklik v? ?lav?l?rl? münt?z?m v? vaxt?nda tan?? olmaq v? onlar? i?çil?rin n?z?rin? çatd?rmaq.Restoran?n bütün i?çil?ri v? mü?t?ril?rin? yax?? ünsiyy?t v? hörm?t nümun?si nümayi? etdirm?k.Öz növb?l?rind? istehsalat?n bütün sah?l?rind? prosedurlar?n düzgün yerin? yetirilm?sini t?min etm?k.“McDonald’s”?n m?hsulun haz?rlanmas? v? burax?lmas?na dair standartlar?na riay?t etm?k v? yerin? yetirm?k.?ctimai ia?? mü?ssis?l?ri üçün q?bul edilmi? sanitariya qaydalar?na v? ?irk?t daxilind? mü?yy?n olunmu? qaydalara riay?t etm?k.?? ??raiti:?? saat? ?m?k Qanunvericiliyin? uy?un t?nziml?nir.??? q?bul ?m?k Qanunvericiliyin? uy?un olaraq h?yata keçirilir.Maraqlanan namiz?dl?r öz CV- l?rini “Stajç? Menecer” mövzusu il? hr@mcd.az email ünvan?na 25.01.2022-ci il tarixin? kimi gönd?r? bil?rl?r.",T?l?bl?r:T?l?bl?r:Ali t?hsil;Güclü liderlik keyfiyy?tl?rin? sahib kollektivl? i?l?m?yi bacaran;Kooperativ idar?etm?nin üsul v? t?tbiqi qaydalar?n? bil?n;Analitik t?hlil qabiliyy?ti;MS Office proqramlar?n?n qabaqc?l istifad?çisi;Az?rbaycan v? ?ngilis dill?rini  bil?n;??güzar ünsiyy?t v? dan???qlar aparma bacar???;,Müsahib? ?sas?nda,1/29/2022
307,UX/UI dizayner,FinDynamix,Bak?,Tam ?tat,0-1 il,"?? haqq?nda m?lumat:V?zif? öhd?likl?ri:Proqram t?minat? m?hsullar?n?n UI/UX interfeysl?rini responsiv dizayn haz?rlanmas?R?q?msal m?hsullar?n rahat funksional v? dizaynla t?min edilm?siMövcüd dizaynlar?n inki?af etdirilm?si;Dizaynlardak? probleml?rin v? defektl?rin a?karlanmas? v? aradan qald?r?lmas?;Yarad?lm?? r?q?msal m?hsullar?n interface dizayn?n?n inki?af etdirilm?si;Mobil t?tbiqetm?l?rin, saytlar?n v? web interfeysl?rin layih? v? dizayn?n?n haz?rlanmas?Dizayn y???ld?qdan sonra, onun yoxlan?lmas?;Struktur r?hb?rl?rin t?r?find?n veril?n diq?r tap??r?qlar?n icra edilm?si?? ??raiti:?? qrafiki : H?ft?nin 5 günü 9:00 dan 18:00 d?k??nb? v? bazar günl?ri qeyri i? günüdürAR ?M?k m?c?ll?sin? ?sas?n s?n?dl??m??m?k haqq? : Müsahib? ?sas?nda raz?la?d?r?lacaq.Namiz?dl?rd?n CV-l?rini “UX/UI dizayner” mövzusu il? hr@cib.az e-mail adresin?  gönd?rm?k xahi? olunur. Qrafik dizayn bacar?qlar? olanlara üstünlük veril?c?k.","T?l?bl?r:Vakansiya üzr? t?l?bl?r:Adobe Photoshop, Adobe Illustrator, Sketch, Figma, Microsoft Office proqramlar? il? i?l?m?k bacar???UI/UX interfeysl?rini responsiv dizayn haz?rlamaq bacar???Android/IOS mobil ?lav?l?rinin haz?rlanmas?n?n UX/UI prinsipl?rini, ?ablonlar?n? v? ?n yax?? t?crüb?l?ri üzr? bilikl?rMüasir veb-dizayn tendensiyalar?n? anlamaqVeril?n tap??r??a adaptasiya olma v? s?rb?st ara?d?rma qabiliyy?tiDiqq?tlilik, m?suliyy?t v? düzgünlük kimi müsb?t xarakterl?r? malik olmaqAli t?hsilli olmaq",Müsahib? ?sas?nda,1/29/2022
306,Maliyy? v? mühasibat i?l?ri üzr? müt?x?ssis,FinDynamix,Bak?,Tam ?tat,1-3 il,"?? haqq?nda m?lumat:V?zif? öhd?likl?ri:X?rcl?r? n?zar?tÖd?ni?l?rin vaxt?-vaxt?nda edilm?sin? n?zar?tHR v? dig?r mühasibat s?n?dl?rin? n?zar?tHesab fakturalar?n t?rtib edilm?siAyl?q , dövrü g?lir/x?rc  hesabatlar?n haz?rlanmas? (r?hb?rliy?) ?irk?t direktoruna v? 3 cü ??xsl?r? idar? etm? hesabatlar?n?n haz?rlanmas?C?ri ?m?liyy?t f??liyy?ti üzr? büdc?nin v? pr?qn?zl?r?n, ? cüml?d?n pul v?s?itl?rinin q?s?müdd?tli h?r?k?t pr?qn?zl?r?n?n t?rtibi?irk?tin pr?qn?z göst?ricil?rinin t?m ?n?lizi ?s?s?nd? ?irk?tin bizn?s pl?n?n?n t?rtib ?dilm?si (?m?liyy?t pl?n?, büdc?)?? ??raiti:?? qrafiki : H?ft?nin 5 günü 9:00 dan 18:00 d?k??nb? v? bazar günl?ri qeyri i? günüdürAR ?M?k m?c?ll?sin? ?sas?n s?n?dl??m??m?k haqq? : Müsahib? ?sas?nda raz?la?d?r?lacaq.Namiz?dl?rd?n CV-l?rini  “Maliyy? v? mühasibat i?l?ri üzr? müt?x?ssis” mövzusu il? hr@cib.az e-mail adresin? gönd?rm?k xahi? olunur. Yaln?z t?l?bl?r? uy?un olan namiz?dl?r müsahib?y? d?v?t olunacaqlar",T?l?bl?r:Vakansiya üzr? t?l?bl?r:Ali iqtisadi t?hsil;Maliyy? v? mühasibat sah?sind?  az? 1-2 il t?crüb?Az?rbaycan v? ingilis dill?rind? s?rb?st dan???q bacar???MC Office proqramlar?nda i?l?m? bacar??? (Excel yüks?k s?viyy?d?)Müst?qil i?l?m?yi bacarmaq v? eyni zamanda komandan?n bir hiss?si olmaqYüks?k analitik t?hlil qabiliyy?tinin mövcud olmas?Maliyy? hesabatlar? haqq?nda biliy? malik olmas?,Müsahib? ?sas?nda,1/31/2022
305,T?crüb? Proqram?,AFB Bank,Bak?,T?crüb? proqram?,0-1 il,"?? haqq?nda m?lumat:Proqram?n m?qs?di - Bankda, xüsus?n d? mü?t?ri xidm?tl?ri sah?sind? pe??kar kadrlar?n yeti?dirilm?si, bilikli, bacar?ql? v? ??xsi qabiliyy?tl?ri il? seçil?n t?crüb?çil?r aras?ndan potensial i?çil?rin seçilm?si, i?? q?bulu v? inki?af?n?n t?min etm?kdir.Proqram?n faydalar?:??l?y?r?k öyr?nm?k imkan?Real i? mühiti il? tan??l?qG?l?c?kd? Bankda karyera qurmaq imkan?T?crüb? proqram?nda i?tiraka dair SertifikatGüclü komandada i?l?m?kT?crüb? müdd?ti - 90 gün?d?k T?crüb? vaxt? - h?ft?d? 5 gün olmaqla tam i? günü (istisna sonuncu kurs t?l?b?l?ri) Proqrama kiml?r qat?la bil?r: Universitetin sonuncu kurs t?l?b?l?ri;Magistratura pill?si üzr? t?hsil alanlar v? m?zunlar (?qtisadiyyat, Maliyy?, Riyaziyyat v? d?qiq v? texniki elml?r üzr?);G?l?c?k karyeras?n? bank sektorunda qurmaq ist?y?n, yüks?k analitik dü?ünm? qabiliyy?tin? malik, öyr?nm?y? v? özünü fasil?siz olaraq inki?af etdirm?y? h?v?si olan g?ncl?r.Proqramda i?tirak etm?k ist?y?n ??xsl?r a?a??dak? s?n?dl?ri Banka t?qdim etm?lidir:??xsiyy?t v?siq?si;Sa?laml?q haqq?nda aray??;T?l?b?l?r üçün universitetd?n aray?? (müraci?t) v? t?crüb? keçm?k üçün icaz? ka??z?;M?zunlar üçün diplonun sur?ti v? ya universiteti bitirdiyin? dair aray??M?rh?l?l?r:Namiz?dl?r ilkin olaraq test imtahan?na (?Q v?/v? ya psixoloji testl?r?) c?lb edilirNövb?ti m?rh?l?d? t?crüb?çil?r Panel müsahib?y? d?v?t edilir;M?rh?l?l?ri u?urla keçmi? namiz?dl?r Proqrama qat?l?rlar;T?crüb?ni u?urla ba?a vuranlara Bank t?r?find?n xüsusi Sertifikat v? Müsb?t xasiyy?tnam? verilirT?crüb? müdd?tind?n sonra t?crüb?çil?r Bank?n i?çi ehtiyac? ç?rviv?sind? i?? götürül? v? ya ehtiyat kadr bazas?na daxil edil? bil?r.T?crüb? müdd?tind?n sonra i?? q?bul edil?n ??xsl?r v?zif?nin minimum pill?sin? t?yin edilirl?r","T?l?bl?r:Proqramda i?tirak etm?k ist?y?n ??xsl?r a?a??dak? baza bilik v? bacar?qlara sahib olmal?d?r:MS Office proqramlar? il? i?l?m?k bacar???;Az?rbaycan dilind? s?lis dan???q qabiliyy?ti (rus v? ingilis dili arzu olunand?r);Ünsiyy?tcil v? özünü t?qdim etm? bacar???na malik olmaq (xüsusil?, mü?t?ri xidm?ti sah?sind? t?crüb? keçm?k ist?y?nl?r)",T?crüb? Proqram?,1/31/2022
304,Kredit riskl?rinin idar? edilm?si üzr? kiçik müt?x?ssis / müt?x?ssis,TBC Kredit,Bak?,Tam ?tat,0-1 il,"?? haqq?nda m?lumat:Öhd?likl?r:ARMB-n?n t?l?bl?rin?, habel? beyn?lxalq maliyy? standartlar?na (?FRS) uy?un olaraq T??kilat?n kredit portfeli üzr? ehtiyatlar?n hesablanmas?, g?l?c?k üçün vacib olan ehtiyatlar?n s?viyy?sinin proqnozla?d?rmas?;Struktur bölm?l?ri il? birg? kredit portfelinin stress-s?naq sah?sind? i?in apar?lmas?, a?kar edilmi? riskl?rin azald?lmas? m?qs?dil? t?klifl?rin verilm?si;Riskl?rin modell??dirm?si v? portfell?rin h?r?k?tinin proqnozla?d?rmas?;Riskl?rin idar? edilm?sinin avtomatla?d?r?lmas? prosesinin t??kil edilm?si;T??kilatda mövcud olan metodologiya v? ?sasnam?l?r ?sas?nda kredit riskl?ri üzr? ayl?q/rüblük/illik hesabatlar?n v? t?qdimatlar?n haz?rlanmas? v? r?hb?rliy? t?qdim edilm?si.Xahi? olunur ki, CV-l?ri 06 fevral 2022-ci il tarixin?d?k e-mail vasit?sil? t?qdim ed?siniz. Yuxar?da qeyd olunan t?l?bl?r? uy?un namiz?dl?rd?n mövzu yerinde ""Kredit riskl?rinin idar? edilm?si üzr? kiçik müt?x?ssis / müt?x?ssis"" qeyd ed?r?k CV-l?rini hr@tbckredit.az elektron ünvan?na gönd?rm?l?ri xahi? olunur","T?l?bl?r:T?l?bl?r:T?hsil: ?qtisadiyyat, Maliyy? v? ya dig?r ox?ar sah?l?r üzr? ali t?hsil.?? t?crüb?si: Müvafiq sah?d? i? t?crüb?sinin olmas? arzuolunand?r.Dil bilikl?ri: Az?rbaycan dilini mük?mm?l, rus v? ingilis dill?rini yax?? s?viyy?d? bilm?si vacibdir.Kompüter bilikl?ri:Microsoft Office (Excel v? Power Point proqramlar?n? yüks?k s?viyy?d? bilm?li);Statistik proqramlar? orta s?viyy?d? bilm?si m?qs?d?uy?undur.?lav? bacar?qlar:Ekonometrika v? Statistika üzr? bilikl?rin olmas? m?qs?d?uy?undur;Yüks?k d?r?c?d? analitik qabiliyy?t;Komandada i?l?m?k v? q?rarlar q?bul etm?k bacar???;Ünsiyy?t qura bilm?k bacar???;T???bbüskarl?l?q;Stres? davaml?l?q.",,1/29/2022
303,Kiçik mühasib köm?kçisi,Caspian Event Organisers,Bak?,Tam ?tat,0-1 il,"?? haqq?nda m?lumat:1C mühasib proqram biliyi;Yerli vergi sistemi biliyi (e-qaime, e-kargüzarl?q, e-beyanname).Ezamiyy?t x?rcl?rinin hesablanmas?, ezamiyy?t s?n?dl?rinin qeydiyyat? v? q?buluAyl?q, yar?millik v? illik statistik hesabatlar?n? haz?rlamaqGöst?ril?n t?l?bl?r? cavab ver?n namiz?dl?rd?n CV-l?rini mövzu yerin? “Kiçik mühasib köm?kçisi” yazaraq  cv@ceo.az elektron ünvan?na gönd?rm?l?ri xahi? olunur.Yaln?z t?l?bl?r? cavab ver?n namiz?dl?r müsahib?y? d?v?t olunacaq.","T?l?bl?r:T?l?bl?r:Ali t?hsilKompüterd?n ?la istifad?çi s?viyy?sind? istifad? etm?k bacar????n az 1 il mühasib i? t?crüb?si;Az?rbaycan, rus v? ingilis dill?rini s?rb?st bilm?li;20-30 ya? aras? qad?n namiz?dl?rin müraci?tin? bax?lacaq;Diqq?tli, m?suliyy?tli v? operativ olmas?. ",Müsahib? ?sas?nda,1/29/2022
